text,document_label,max_confidence,entity_count,entities_json,error,raw_response,true_label
Contratto di prestito tra Teck e Bagnolo Mella Bank. Saldo attuale: 390k. Pagamenti su IBAN ITM8125464253 M 336752427915. Inizio rimborsi dal 6h. Email di contatto: tmdydkvkwcbn2905.,1,0.98,2,"[{""label"": ""bank_account"", ""value"": ""ITM8125464253 M 336752427915"", ""confidence_score"": ""0.98""}, {""label"": ""email"", ""value"": ""tmdydkvkwcbn2905"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""bank_account"", ""value"": ""ITM8125464253 M 336752427915"", ""confidence_score"": ""0.98""},
  {""label"": ""email"",         ""value"": ""tmdydkvkwcbn2905"",        ""confidence_score"": ""0.85""}
]
```",1
"Grant Application Form:<br/>Email Address: jelandänz@protonmail.com<br/>Birthdate: April 20th, 2021<br/>Balance: 28.1412b<br/>BIC Code: XVGYUSGD<br/>Bank: Texas Capital Bancshares Inc.<br/>IMEI: 588613578307001",1,0.99,1,"[{""label"": ""email"", ""value"": ""jelandänz@protonmail.com"", ""confidence_score"": ""0.99""}]",,"```json
[
  {""label"": ""email"", ""value"": ""jelandänz@protonmail.com"", ""confidence_score"": ""0.99""}
]
```",1
Les performances du fonds de couverture ont été faibles ce trimestre. Le client Non-binaire a rencontré des problèmes de connectivité via l'adresse MAC 3a:67:be:52:b1:7c lors de l'analyse des résultats de 17e janvier 1987.,1,0.85,1,"[{""label"": ""dob"", ""value"": ""17e janvier 1987"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""dob"",     ""value"": ""17e janvier 1987"", ""confidence_score"": ""0.85""}
]
```",0
"<p>Berichtsquadrat:</p><ul><li>Fahrzeugnummer: OE-FP-5288</li><li>Passnummer: P71J9776T</li><li>Kreditbewertung: 818</li><li>Koordinaten: [52.6, 6.8776]</li></ul>",1,0.9,1,"[{""label"": ""passport"", ""value"": ""P71J9776T"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""passport"", ""value"": ""P71J9776T"", ""confidence_score"": ""0.90""}
]
```",0
"Hey Ginna, ik heb je hulp nodig bij het ontwikkelen van een lean managementworkshop. Kun je me je ideeën sturen en je 88:36:c7:36:24:a3 voor de apparatenregistratie?",1,1.0,2,"[{""label"": ""name"", ""value"": ""Ginna"", ""confidence_score"": ""0.90""}, {""label"": ""ip_address"", ""value"": ""88:36:c7:36:24:a3"", ""confidence_score"": ""1.00""}]",,"```json
[
  {""label"": ""name"",    ""value"": ""Ginna"",     ""confidence_score"": ""0.90""},
  {""label"": ""ip_address"",""value"": ""88:36:c7:36:24:a3"", ""confidence_score"": ""1.00""}
]
```",1
"Grüße Adelmann, wir benötigen Ihre Meinung zu den aktuellen rechtlichen Entwicklungen im Bereich Medizintechnik. Antworten sie mit Ihrem Jobtyp Freiwilliger.",0,0.0,0,[],,"```json
[]
```",1
Alter: 26. Geschlecht: Männlich. Wie sieht Ihr Berufsleben bei Trommler Ladeck e.V. aus? Fahrzeugkennzeichen: HSK-R-228. Kontostand: 45.6k EUR bei Pax-Bank eG.,0,0.0,0,[],,"```json
[]
```

The input text does not contain any personally identifiable information (PII) as defined by the allowed labels such as name, email, phone number, address, etc. The details provided are general and do not directly identify an individual in a way that matches the specified PII categories.",0
"Hallo Giamila, 
könntest du bestätigen, ob der Kursumfang passend ist? 
Füge deine RECH-202208-6179 hinzu, falls Änderungen nötig sind.",1,0.9,1,"[{""label"": ""student_id"", ""value"": ""RECH-202208-6179"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""student_id"", ""value"": ""RECH-202208-6179"", ""confidence_score"": ""0.90""}
]
```",1
"Hello Talwinder, can you provide the YWIPUSPH for our payment setup?",1,0.9,1,"[{""label"": ""name"", ""value"": ""Talwinder"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""name"",    ""value"": ""Talwinder"",   ""confidence_score"": ""0.90""}
]
```",1
"Verify the building number 1227 in your system as available. Dr. Kamba, please prepare a report on patient with IBAN US93874282604XN9599.",1,0.9,2,"[{""label"": ""address"", ""value"": ""1227"", ""confidence_score"": ""0.85""}, {""label"": ""bank_account"", ""value"": ""US93874282604XN9599"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""address"", ""value"": ""1227"", ""confidence_score"": ""0.85""},
  {""label"": ""bank_account"", ""value"": ""US93874282604XN9599"", ""confidence_score"": ""0.90""}
]
```",1
Legal records updated with new policy M.UE.700037. Court dates may impact insurance.,0,0.0,0,[],,"```json
[]
```",0
"<p>Pour la sécurité, adresse IPv6: [IPV6_10].</p><p>Contactez l'administration: 07968.068871.</p>",1,0.9,2,"[{""label"": ""ip_address"", ""value"": ""[IPV6_10]"", ""confidence_score"": ""0.85""}, {""label"": ""phone"", ""value"": ""07968.068871"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""ip_address"", ""value"": ""[IPV6_10]"", ""confidence_score"": ""0.85""},
  {""label"": ""phone"",      ""value"": ""07968.068871"", ""confidence_score"": ""0.90""}
]
```",1
"Hallo Hr Stember, kannst du den aktuellen Stand der passiven Projekte überprüfen und mir an bndmopzrovhrvuig910730@aol.com bescheid geben?",1,0.98,1,"[{""label"": ""email"", ""value"": ""bndmopzrovhrvuig910730@aol.com"", ""confidence_score"": ""0.98""}]",,"```json
[
  {""label"": ""email"", ""value"": ""bndmopzrovhrvuig910730@aol.com"", ""confidence_score"": ""0.98""}
]
```",1
Welche Rolle spielt Maier Group bei der biotechnologischen Forschung im Gesundheitsbereich in CH? Ich möchte darüber mehr erfahren. Meine IP-Adresse ist [IPV4_3].,1,0.85,1,"[{""label"": ""ip_address"", ""value"": ""[IPV4_3]"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""ip_address"", ""value"": ""[IPV4_3]"", ""confidence_score"": ""0.85""}
]
```",0
<label>Naam:</label> Pensioenrekening<br> <label>Leeftijd:</label> 80<br> <label>Telefoon:</label> +76-69-791-5372<br> <label>Ogenkleur:</label> Bruin<br> <label>Geboortedatum:</label> 1943-12-21T00:00:00<br>,1,0.98,2,"[{""label"": ""dob"", ""value"": ""1943-12-21T00:00:00"", ""confidence_score"": ""0.98""}, {""label"": ""phone"", ""value"": ""+76-69-791-5372"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""dob"",     ""value"": ""1943-12-21T00:00:00"", ""confidence_score"": ""0.98""},
  {""label"": ""phone"",   ""value"": ""+76-69-791-5372"",    ""confidence_score"": ""0.90""}
]
```",1
<p><strong>Plan temporal de tareas:</strong></p><p>Priorizar las tareas en Marbella hasta el agosto/11. Use la IP [IPV6_8] como medida de seguridad y mantenga actualizado el PIN 55499.</p>,1,0.85,2,"[{""label"": ""ip_address"", ""value"": ""[IPV6_8]"", ""confidence_score"": ""0.85""}, {""label"": ""pin"", ""value"": ""55499"", ""confidence_score"": ""0.80""}]",,"```json
[
  {""label"": ""ip_address"", ""value"": ""[IPV6_8]"", ""confidence_score"": ""0.85""},
  {""label"": ""pin"",        ""value"": ""55499"",     ""confidence_score"": ""0.80""}
]
```",1
Évaluation des risques d'approvisionnement. Nom de l'utilisateur: neziraj1955. Numéro fiscal vérifié: CHE-469-270-989.,1,0.95,2,"[{""label"": ""username"", ""value"": ""neziraj1955"", ""confidence_score"": ""0.90""}, {""label"": ""tax_id"", ""value"": ""CHE-469-270-989"", ""confidence_score"": ""0.95""}]",,"```json
[
  {""label"": ""username"", ""value"": ""neziraj1955"", ""confidence_score"": ""0.90""},
  {""label"": ""tax_id"",   ""value"": ""CHE-469-270-989"", ""confidence_score"": ""0.95""}
]
```",1
"Bonsoir Tusiama, merci d'envoyer le numéro de votre permis de conduire 0070116649.",1,0.9,1,"[{""label"": ""license"", ""value"": ""0070116649"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""license"", ""value"": ""0070116649"", ""confidence_score"": ""0.90""}
]
```",1
"Ondertekening van deze verklaring bevestigt dat proefpersoon Nereida, wonend in ZH, bewust is van het risico van genetische bewerking. Locatie: Leidseweg, Leiderdorp.",1,0.85,1,"[{""label"": ""name"", ""value"": ""Nereida"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""name"",    ""value"": ""Nereida"",   ""confidence_score"": ""0.85""}
]
```",1
"Hey Pannozzo, wir benötigen noch folgendes: 187 cm, Braun und deine neue 04.2596. Danke!",1,0.9,2,"[{""label"": ""name"", ""value"": ""Pannozzo"", ""confidence_score"": ""0.85""}, {""label"": ""ssn"", ""value"": ""04.2596"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""name"",    ""value"": ""Pannozzo"",   ""confidence_score"": ""0.85""},
  {""label"": ""ssn"",     ""value"": ""04.2596"",    ""confidence_score"": ""0.90""}
]
```",1
"Votre article m'a beaucoup aidé à comprendre certaines attitudes. Ayant une expérience en Stage, j'ai reconnu beaucoup de comportements décrits.",0,0.0,0,[],,"```json
[]
```",0
Need to know your 37421383 for the bank. It’s related to the insurance payout.,1,0.85,1,"[{""label"": ""routing_number"", ""value"": ""37421383"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""routing_number"", ""value"": ""37421383"", ""confidence_score"": ""0.85""}
]
```",1
"Salut, pourriez-vous m'aider à mettre à jour mon numéro de téléphone ? Actuel : +41-74 597.4302.",1,0.98,1,"[{""label"": ""phone"", ""value"": ""+41-74 597.4302"", ""confidence_score"": ""0.98""}]",,"```json
[
  {""label"": ""phone"", ""value"": ""+41-74 597.4302"", ""confidence_score"": ""0.98""}
]
```",1
"<p>2   Proposition de budget Comprehensive provision pour les opérations financières. IBAN: CH 9981 9382 0972 1886 5, Masqué: 64511781, Code postal: 3947, Pays: CH, Type de travail: Contrat.</p>",1,0.98,2,"[{""label"": ""bank_account"", ""value"": ""CH 9981 9382 0972 1886 5"", ""confidence_score"": ""0.98""}, {""label"": ""routing_number"", ""value"": ""64511781"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""bank_account"", ""value"": ""CH 9981 9382 0972 1886 5"", ""confidence_score"": ""0.98""},
  {""label"": ""routing_number"", ""value"": ""64511781"", ""confidence_score"": ""0.85""}
]
```",1
"Hoi Herr, die Überprüfung des Fahrzeugs mit dem Kennzeichen BL-744 746 muss bis Ende des Monats durchgeführt werden.",0,0.0,0,[],,"```json
[]
```
Explanation: The input text does not contain any identifiable personal information such as names, addresses, phone numbers, or other PII categories listed in the allowed labels. The vehicle registration number ""BL-744 746"" is not considered PII under the provided guidelines.",0
Inviami un'email a nfdhirkojwmmpfhf85307@outlook.com per ulteriori dettagli.,1,0.99,1,"[{""label"": ""email"", ""value"": ""nfdhirkojwmmpfhf85307@outlook.com"", ""confidence_score"": ""0.99""}]",,"```json
[
  {""label"": ""email"", ""value"": ""nfdhirkojwmmpfhf85307@outlook.com"", ""confidence_score"": ""0.99""}
]
```",1
Sai se in CH ci sono specialisti che trattano disturbi d'ansia simili al mio?,0,0.0,0,[],,"```json
[]
```",0
"<p>Inicia el 1993-11-16T00:00:00, confirmando nacimiento en enero 19º, 1942. Transacciones en Euro con BIC HRGMUS3A.</p>",1,0.85,2,"[{""label"": ""dob"", ""value"": ""1993-11-16T00:00:00"", ""confidence_score"": ""0.85""}, {""label"": ""dob"", ""value"": ""1942-01-19"", ""confidence_score"": ""0.80""}]",,"```json
[
  {""label"": ""dob"", ""value"": ""1993-11-16T00:00:00"", ""confidence_score"": ""0.85""},
  {""label"": ""dob"", ""value"": ""1942-01-19"", ""confidence_score"": ""0.80""}
]
```",1
Plan personnel pour Mademoiselle Lièlle: Arrêter les rechutes. Thérapie de groupe. Contact: 096.7020744 . Cryptomonnaie: 0x5e9e52827793584626a1e687559829bb493237fa,1,0.9,2,"[{""label"": ""name"", ""value"": ""Mademoiselle Lièlle"", ""confidence_score"": ""0.85""}, {""label"": ""phone"", ""value"": ""096.7020744"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""name"",    ""value"": ""Mademoiselle Lièlle"", ""confidence_score"": ""0.85""},
  {""label"": ""phone"",   ""value"": ""096.7020744"",        ""confidence_score"": ""0.90""}
]
```",1
Update the flight log report. Verify the policy number KRSAHI.1943.4112 before 2070-06-07T00:00:00.,0,0.0,0,[],,"```json
[]
```
Explanation: The input text does not contain any personally identifiable information (PII) as defined by the allowed labels. The ""policy number"" is not listed among the PII categories provided, and there are no other recognizable PII elements such as name, email, phone, address, etc., in the text.",0
Hai ricevuto il modulo di iscrizione? Completa con i dettagli del IT46250091391 e invialo a 325k.,1,0.98,1,"[{""label"": ""tax_id"", ""value"": ""IT46250091391"", ""confidence_score"": ""0.98""}]",,"```json
[
  {""label"": ""tax_id"", ""value"": ""IT46250091391"", ""confidence_score"": ""0.98""}
]
```",1
<html><body>Land: DE<br>Richtung: NO.<br>Policen-Nr.: SJER13163<br>Gebäudenummer: 2134<br>Datum: 24/01/2027</body></html>,0,0.0,0,[],,"```json
[]
```
The input text does not contain any identifiable personal information based on the allowed labels. The content appears to be related to a policy or document reference, but it lacks specific PII such as names, addresses, phone numbers, etc., that match the defined categories. Therefore, no PII is detected in this sample.",1
"Hallo Bgm Chiguano, kannst du mir die Liste der aktuellen Aktien im Equity Capital Market schicken?",0,0.0,0,[],,"```json
[]
```
Explanation: The input text does not contain any specific personally identifiable information (PII) as defined by the allowed labels. ""Bgm Chiguano"" appears to be a name, but without additional context or confirmation that it is indeed a person's name in this scenario, it cannot be confidently labeled as such. No other PII elements like email, phone number, address, etc., are present in the text.",1
Hello! On a un rapport à rédiger sur les retours des services de santé mentale. Ton Temps plein et surtout ta 620990 vie-travail sont nécessaires. Rencontre à 2h.,1,0.85,1,"[{""label"": ""phone"", ""value"": ""620990"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""phone"", ""value"": ""620990"", ""confidence_score"": ""0.85""}
]
```",0
"Mentor, ninfnprrdiwxjgcr143, and mentee registered by 1PN09AZX9Y8AS5M3U, engage through mentorship recorded on https://www.webb-kent.com/. Regular communication through 000445218444831 for optimal alignment and progress.",1,0.95,3,"[{""label"": ""username"", ""value"": ""ninfnprrdiwxjgcr143"", ""confidence_score"": ""0.90""}, {""label"": ""url"", ""value"": ""https://www.webb-kent.com/"", ""confidence_score"": ""0.95""}, {""label"": ""phone"", ""value"": ""000445218444831"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""username"", ""value"": ""ninfnprrdiwxjgcr143"", ""confidence_score"": ""0.90""},
  {""label"": ""url"",       ""value"": ""https://www.webb-kent.com/"", ""confidence_score"": ""0.95""},
  {""label"": ""phone"",     ""value"": ""000445218444831"",         ""confidence_score"": ""0.85""}
]
```",1
"Teilnehmer: Qaiser, wohnhaft in Küttigen. Kurs Konto: 3179459. Versicherungsnummer: QARU-2068-7107.",1,0.9,2,"[{""label"": ""name"", ""value"": ""Qaiser"", ""confidence_score"": ""0.90""}, {""label"": ""address"", ""value"": ""Küttigen"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""name"", ""value"": ""Qaiser"", ""confidence_score"": ""0.90""},
  {""label"": ""address"", ""value"": ""Küttigen"", ""confidence_score"": ""0.85""}
]
```",1
Herzlichen Glückwunsch Sparbuch! Neuer Jobtitel: Pfleger. Vertrag im Dokument RECH-201905-2723 dokumentieren.,0,0.0,0,[],,"```json
[]
```
The input text does not contain any identifiable personally identifiable information (PII) based on the allowed labels provided. The terms used do not match any specific PII categories such as name, email, phone number, address, etc., and appear to be generic or context-specific without revealing personal details.",0
Detailing the treatment approach for a pediatric patient with an infectious disease: Monitor respiratory function; prescribed Ampicillin. Coordinate treatment with Madame Have at 18:32:47.,0,0.0,0,[],,"```json
[]
```
The input text does not contain any identifiable personally identifiable information (PII) based on the allowed labels provided. The name ""Madame Have"" is a title and first name, which alone without additional context or identifiers like last names or contact details, does not qualify as PII under the specified categories. Similarly, the timestamp ""18:32:47"" is not considered PII in this context.",1
"Nos falta el número de serie de tu dispositivo, 436810862703077, para completar el trámite, Schimun.",0,0.0,0,[],,"```json
[
  {""label"": ""name"",    ""value"": ""Schimun"",   ""confidence_score"": ""0.85""},
  {""label"": ""serial_number"", ""value"": ""436810862703077"", ""confidence_score"": ""0.90""}
]
```

Note: The label `serial_number` is not in the allowed list, so it should be omitted from the output.

Corrected Output:
```json
[
  {""label"": ""name"",    ""value"": ""Schimun"",   ""confidence_score"": ""0.85""}
]
```",1
"<p>Hiermee verklaart Senator Feramuz, ouder van Feramuz, akkoord te gaan met de behandeling op 22/05/2029. Telefoonnummer: +01.844298805.</p>",1,0.9,2,"[{""label"": ""name"", ""value"": ""Senator Feramuz"", ""confidence_score"": ""0.85""}, {""label"": ""phone"", ""value"": ""+01.844298805"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""name"",    ""value"": ""Senator Feramuz"", ""confidence_score"": ""0.85""},
  {""label"": ""phone"",   ""value"": ""+01.844298805"",   ""confidence_score"": ""0.90""}
]
```",1
"Melden Sie verdächtige Aktivitäten mit Weiblich und 0x173faa54b896f3c8d60f4a85cf4357ee118d1702 sofort an die Compliance-Abteilung, um Geldwäsche zu verhindern.",1,0.9,1,"[{""label"": ""ip_address"", ""value"": ""0x173faa54b896f3c8d60f4a85cf4357ee118d1702"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""ip_address"", ""value"": ""0x173faa54b896f3c8d60f4a85cf4357ee118d1702"", ""confidence_score"": ""0.90""}
]
```",0
Könnte ich bitte Infos zu Online-Kursen kriegen? Ich bin 51 Jahre alt.,0,0.0,0,[],,"```json
[]
```",0
"<p>Behandlungsansatz:</p><ul><li>Patient: yoshio1938</li><li>Diagnose: Anpassungsstörung</li><li>Beginn der Sitzungen: Mai/15</li><li>Adresse: Obergibel, Menzingen</li></ul>",1,0.85,2,"[{""label"": ""name"", ""value"": ""yoshio1938"", ""confidence_score"": ""0.85""}, {""label"": ""address"", ""value"": ""Obergibel, Menzingen"", ""confidence_score"": ""0.75""}]",,"```json
[
  {""label"": ""name"",    ""value"": ""yoshio1938"",   ""confidence_score"": ""0.85""},
  {""label"": ""address"", ""value"": ""Obergibel, Menzingen"", ""confidence_score"": ""0.75""}
]
```",1
I'm curious about the Shanthasri and psychological counselling in United Kingdom military settings. Great read!,0,0.0,0,[],,"```json
[]
```",1
"Détails de la demande d'adoption: 
-Nom: Laouiti 
-Prénom: Laouiti 
-Titre: M 
-Téléphone: +413.698.976.6864 
-E-mail: tzu.laouiti80@yahoo.com 
-PI: COM-202212-5049",1,0.98,3,"[{""label"": ""name"", ""value"": ""Laouiti"", ""confidence_score"": ""0.90""}, {""label"": ""phone"", ""value"": ""+413.698.976.6864"", ""confidence_score"": ""0.95""}, {""label"": ""email"", ""value"": ""tzu.laouiti80@yahoo.com"", ""confidence_score"": ""0.98""}]",,"```json
[
  {""label"": ""name"",    ""value"": ""Laouiti"",    ""confidence_score"": ""0.90""},
  {""label"": ""phone"",   ""value"": ""+413.698.976.6864"", ""confidence_score"": ""0.95""},
  {""label"": ""email"",   ""value"": ""tzu.laouiti80@yahoo.com"", ""confidence_score"": ""0.98""}
]
```",1
"Pour garantir l'implantation selon le plan de gestion globale, utilisez IBAN CH72535535612025897 pour les fonds nécessaires. Consultez le rapport TRANS-201110-1571.",1,0.98,1,"[{""label"": ""bank_account"", ""value"": ""CH72535535612025897"", ""confidence_score"": ""0.98""}]",,"```json
[
  {""label"": ""bank_account"", ""value"": ""CH72535535612025897"", ""confidence_score"": ""0.98""}
]
```",0
"Pensioenrekening, check even de gegevens van je 4420372168927848777 en stuur het door naar onze compliance-afdeling bij PT Bank Negara Indonesia (Persero) Tbk Amsterdam.",1,0.98,1,"[{""label"": ""bank_account"", ""value"": ""4420372168927848777"", ""confidence_score"": ""0.98""}]",,"```json
[
  {""label"": ""bank_account"", ""value"": ""4420372168927848777"", ""confidence_score"": ""0.98""}
]
```",1
<p>Este documento detalla los términos de su póliza de discapacidad. Fecha de nacimiento: 29º noviembre 2011. Edad actual: 12.</p>,1,0.9,1,"[{""label"": ""dob"", ""value"": ""29º novembro 2011"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""dob"", ""value"": ""29º novembro 2011"", ""confidence_score"": ""0.90""}
]
```",1
"Lean management principles are largely adhered to, noting specific concerns with the processing of 560871 expenses and facility at S. sector. Address security vulnerabilities linked to +73-744-964.9640 and !,Ee6q. Full review necessary.",1,0.85,1,"[{""label"": ""phone"", ""value"": ""+73-744-964.9640"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""phone"",   ""value"": ""+73-744-964.9640"",    ""confidence_score"": ""0.85""}
]
```",1
"Cher Mademoiselle, vous êtes sommé de comparaître pour une plainte déposée sous le numéro de document REF-202110-3031. Fournissez votre numéro de sécurité sociale 2-71-08-56388-884-61, identifiant Mozilla/5.0 (iPad; CPU iPad OS 17_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/9.9p4739.0 Mobile/79V234 Safari/531.1, et intitulé de poste technicien thermicien thermicienne. Convocation à Sartrouville à 11:19:44.",1,0.98,2,"[{""label"": ""ssn"", ""value"": ""2-71-08-56388-884-61"", ""confidence_score"": ""0.98""}, {""label"": ""ip_address"", ""value"": ""Mozilla/5.0 (iPad; CPU iPad OS 17_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/9.9p4739.0 Mobile/79V234 Safari/531.1"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""ssn"", ""value"": ""2-71-08-56388-884-61"", ""confidence_score"": ""0.98""},
  {""label"": ""ip_address"", ""value"": ""Mozilla/5.0 (iPad; CPU iPad OS 17_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/9.9p4739.0 Mobile/79V234 Safari/531.1"", ""confidence_score"": ""0.85""}
]
```",1
Zur Fortsetzung geben Sie bitte Ihre aktuelle Organisation Nohlmans Adler Stiftung & Co. KG und vollständige Sozialnummer 05 05 05 77 S88 1 an.,1,0.9,2,"[{""label"": ""name"", ""value"": ""Nohlmans Adler Stiftung & Co. KG"", ""confidence_score"": ""0.90""}, {""label"": ""ssn"", ""value"": ""05 05 05 77 S88 1"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""name"",    ""value"": ""Nohlmans Adler Stiftung & Co. KG"", ""confidence_score"": ""0.90""},
  {""label"": ""ssn"",     ""value"": ""05 05 05 77 S88 1"",                ""confidence_score"": ""0.85""}
]
```",1
Parent’s Email: kdqmgtjnmgxosht90@hotmail.com<br>Height: 195 cm<br>ID: FG72394HB<br>Child’s Gender: Male<br>Parent: Retirement Account 40<br>Consent to your child’s hearing screening by signing this form.,1,0.99,1,"[{""label"": ""email"", ""value"": ""kdqmgtjnmgxosht90@hotmail.com"", ""confidence_score"": ""0.99""}]",,"```json
[
  {""label"": ""email"", ""value"": ""kdqmgtjnmgxosht90@hotmail.com"", ""confidence_score"": ""0.99""}
]
```",1
"Salve Opa, per favore verifica il ciclo di vita del prodotto nella piattaforma ed aggiorna il PIN 7780.",0,0.0,0,[],,"```json
[]
```
Explanation: The input text does not contain any identifiable personal information as defined by the allowed labels. ""PIN"" in this context is likely a Personal Identification Number related to a product or service, which does not fall under the specified PII categories like name, email, phone, etc.",1
"Per aggiornare l'account di test n. 1533262526, mi serve il tuo PIN 1525143.",1,0.9,2,"[{""label"": ""credit_card"", ""value"": ""n. 1533262526"", ""confidence_score"": ""0.85""}, {""label"": ""credit_card"", ""value"": ""PIN 1525143"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""credit_card"", ""value"": ""n. 1533262526"", ""confidence_score"": ""0.85""},
  {""label"": ""credit_card"", ""value"": ""PIN 1525143"", ""confidence_score"": ""0.90""}
]
```",1
"Evaluación de Riesgo de Cliente:
Nombre: Alihaydar Kabwiku
Fecha de Expiración de la Tarjeta: 112025
CVV: 303
Cual es el balance de su account?
País de Residencia: España
Dirección secundaria: Condominio 265
",1,0.9,3,"[{""label"": ""name"", ""value"": ""Alihaydar Kabwiku"", ""confidence_score"": ""0.90""}, {""label"": ""credit_card"", ""value"": ""112025"", ""confidence_score"": ""0.85""}, {""label"": ""address"", ""value"": ""Condominio 265"", ""confidence_score"": ""0.70""}]",,"```json
[
  {""label"": ""name"", ""value"": ""Alihaydar Kabwiku"", ""confidence_score"": ""0.90""},
  {""label"": ""credit_card"", ""value"": ""112025"", ""confidence_score"": ""0.85""},
  {""label"": ""address"", ""value"": ""Condominio 265"", ""confidence_score"": ""0.70""}
]
```",1
"Salut Lambert, peux-tu vérifier l'adresse MAC (b8:e9:58:e4:2d:44) enregistrée sur ton compte ? Mon compte est toujours 89985946991.",1,0.9,2,"[{""label"": ""ip_address"", ""value"": ""b8:e9:58:e4:2d:44"", ""confidence_score"": ""0.85""}, {""label"": ""bank_account"", ""value"": ""89985946991"", ""confidence_score"": ""0.90""}]",,"```json
[
  {""label"": ""ip_address"", ""value"": ""b8:e9:58:e4:2d:44"", ""confidence_score"": ""0.85""},
  {""label"": ""bank_account"", ""value"": ""89985946991"", ""confidence_score"": ""0.90""}
]
```",1
<p>Outcome completi. Altezza media 188 cm. Numero di protezione: 756 8718 0485 19.</p>,1,0.98,1,"[{""label"": ""passport"", ""value"": ""756 8718 0485 19"", ""confidence_score"": ""0.98""}]",,"```json
[
  {""label"": ""passport"", ""value"": ""756 8718 0485 19"", ""confidence_score"": ""0.98""}
]
```",1
Die neue Methode soll besonders wirksam bei grünäugigen Patienten (Grün) aus städtischen Regionen wie Boltigen sein. Welche Erfahrungen haben Sie gemacht?,0,0.0,0,[],,"```json
[]
```",1
Individuo en Carmona presentó comportamientos compulsivos. Diagnóstico confirmado por Ingeniería.,0,0.0,0,[],,"```json
[]
```",1
"Ich bekomme immer noch die OTP 19409- für die Anmeldung. Ich hoffe, es funktioniert.",0,0.0,0,[],,"```json
[]
```
Explanation: The input text does not contain any personally identifiable information (PII) as defined by the allowed labels. It mentions an OTP (One-Time Password), which is a temporary code used for authentication purposes and does not fall under any of the specified PII categories such as name, email, phone number, etc.",0
"Le montant tarifaire proposé par Reynaud S.A.S. est de 600924.36 EUR, applicable à partir de janvier 15, 1980. Consultez https://www.pierre.fr/ pour plus de détails.",0,0.0,0,[],,"```json
[]
```",0
"<!DOCTYPE html><html><body><p>RiverBank heeft gegevens vrijgegeven. Advocatenwerk door suandoughty25, gevolg: Barones.</p></body></html>",1,0.85,1,"[{""label"": ""username"", ""value"": ""suandoughty25"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""username"", ""value"": ""suandoughty25"", ""confidence_score"": ""0.85""}
]
```",1
"Salut, j'ai reçu une alerte sur ton numéro de sécurité sociale 2.64.01.58986.775.12. Il y a un souci à régler avant 18/02/1999. Appelle-moi vite.",1,0.9,2,"[{""label"": ""ssn"", ""value"": ""2.64.01.58986.775.12"", ""confidence_score"": ""0.90""}, {""label"": ""dob"", ""value"": ""18/02/1999"", ""confidence_score"": ""0.85""}]",,"```json
[
  {""label"": ""ssn"", ""value"": ""2.64.01.58986.775.12"", ""confidence_score"": ""0.90""},
  {""label"": ""dob"", ""value"": ""18/02/1999"", ""confidence_score"": ""0.85""}
]
```",1
